"Affy_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"	"diffexpressed2"	"Gene.Symbol"	"Symbol"
"205544_s_at"	-0.008401799436899	3.22142141800177	-0.07345471456013	0.942960000942723	0.981234011148828	-7.56559410915958	"NO"	"NO"	"CR2"	"CR2"
"205545_x_at"	0.112877748428371	11.0625118053851	1.05225930566239	0.318577830543273	0.638568765516746	-6.99149959135617	"NO"	"NO"	"DNAJC8"	"DNAJC8"
"205550_s_at"	0.302141012879606	8.87989977065826	2.72778808983439	0.0221304550673677	0.129271648590633	-4.54022163731041	"NO"	"NO"	"BRE"	"BRE"
"205555_s_at"	-0.0589240942680078	4.36262411581623	-0.612648841120319	0.554416253436223	0.809104850830043	-7.36575676962014	"NO"	"NO"	"MSX2"	"MSX2"
"205560_at"	0.182463238617194	3.5016875607442	1.9015880035291	0.0877818406470993	0.319581311584775	-5.87998913100154	"NO"	"NO"	"PCSK5"	"PCSK5"
"205565_s_at"	0.294219986988407	7.79789878395323	2.30634948327565	0.0449360103580962	0.20922050296593	-5.24072436539636	"NO"	"NO"	"FXN"	"FXN"
"205580_s_at"	0.231365647227904	6.82575335632405	2.2788254671972	0.0470534290635485	0.215520888157561	-5.28550434883362	"NO"	"NO"	"HRH1"	"HRH1"
"205583_s_at"	0.0998596399788196	7.59329789209597	0.854693103618273	0.413648883829203	0.71713392914233	-7.1808107427686	"NO"	"NO"	"ALG13"	"ALG13"
"205592_at"	0.0539204941535072	6.10052976177229	0.480960932200906	0.641373116583843	0.855211080607298	-7.44264928554556	"NO"	"NO"	"SLC4A1"	"SLC4A1"
"205597_at"	-0.183704817826106	4.76045731420953	-1.94737783412819	0.0814629841417358	0.304967001239204	-5.81010011747819	"NO"	"NO"	"SLC44A4"	"SLC44A4"
"205599_at"	0.174787017046606	5.01836158240132	1.41290256152942	0.189437778327082	0.494107052913025	-6.57012894515612	"NO"	"NO"	"TRAF1"	"TRAF1"
"205601_s_at"	0.000550437424324812	6.13587688533325	0.00516475162328725	0.995985436415985	0.998985643804804	-7.56855108549292	"NO"	"NO"	"HOXB5"	"HOXB5"
"205605_at"	-0.130562735237116	3.89478212986177	-1.0191829220565	0.333241357457415	0.651542007991019	-7.0254233208127	"NO"	"NO"	"HOXD9"	"HOXD9"
"205606_at"	0.243389904980331	7.00743908183689	2.32368009659533	0.0436508558765266	0.205281854627816	-5.21245065719695	"NO"	"NO"	"LRP6"	"LRP6"
"205607_s_at"	0.290319797475123	6.53199241333224	2.76140375476219	0.0209143592658024	0.124279164531871	-4.48351009353835	"NO"	"NO"	"SCYL3"	"SCYL3"
"205613_at"	0.0215232163028469	4.27383515270094	0.16535171774902	0.87211495895364	0.955683757181028	-7.55352469142338	"NO"	"NO"	"SYT17"	"SYT17"
"205616_at"	-0.186659039927191	5.65583799311251	-1.84296980856846	0.0965410279608894	0.338639937368424	-5.96835587414905	"NO"	"NO"	"GALNT8 /// KCNA6"	"GALNT8"
"205621_at"	0.0354556873858858	8.6935755582307	0.350701864422921	0.733424689352279	0.899219162350016	-7.50124153487035	"NO"	"NO"	"ALKBH1"	"ALKBH1"
"205625_s_at"	-0.0569960805316336	2.79966254542296	-0.580313717430758	0.575139456316821	0.819930651841685	-7.38624224484743	"NO"	"NO"	"CALB1"	"CALB1"
"205629_s_at"	-0.106186692956997	4.60223180600503	-0.855638444258567	0.413150984686064	0.716812437380522	-7.17998352551787	"NO"	"NO"	"CRH"	"CRH"
"205634_x_at"	0.022118921563588	6.86543371277735	0.19731515945983	0.8477171546232	0.947139255567442	-7.5471605825201	"NO"	"NO"	"ZDHHC24"	"ZDHHC24"
"205636_at"	0.10763496610702	4.65793039084203	0.930675158833898	0.37495030605052	0.687771596715946	-7.11185568356062	"NO"	"NO"	"SH3GL3"	"SH3GL3"
"205638_at"	-0.0322507424275531	3.02147623226953	-0.346407455635199	0.736547416680681	0.900407602169172	-7.50287001996891	"NO"	"NO"	"BAI3"	"BAI3"
"205642_at"	0.245447705630647	6.38348407932012	2.37217458013153	0.0402431139878758	0.194578374362143	-5.13303272875333	"NO"	"NO"	"CNTRL"	"CNTRL"
"205643_s_at"	0.153022818536213	4.05928395777783	1.36282891545571	0.20420622101969	0.514195060449431	-6.63381236754378	"NO"	"NO"	"PPP2R2B"	"PPP2R2B"
"205645_at"	0.4144910522796	4.29765395494363	3.8514973689901	0.00348956157325696	0.032781489018793	-2.64528651860419	"NO"	"NO"	"REPS2"	"REPS2"
"205646_s_at"	0.0135421221527077	4.59152056278446	0.111467762518077	0.913553367971959	0.971731504412389	-7.56172509079288	"NO"	"NO"	"PAX6"	"PAX6"
"205658_s_at"	0.0347943583296768	6.60833025548166	0.379732877770722	0.712451525329419	0.889368927865933	-7.48972083515087	"NO"	"NO"	"SNAPC4"	"SNAPC4"
"205661_s_at"	-0.0995249019567117	7.9801193551471	-1.048718505571	0.320123732790722	0.639914951494793	-6.99517227692209	"NO"	"NO"	"FLAD1"	"FLAD1"
