Id	Description	Map id	Map name	Symbol	Abbreviation	Synonyms	References	Elements	Reaction external id	Mechanical Confidence Score	Lower Bound	Upper Bound	Gene Protein Reaction	Subsystem	Reaction type
619695		16167	CFTR_network_edit				PUBMED:17192411,PUBMED:28514442	REACTANT:1496073,PRODUCT:1495994	e73__e73_r						Positive influence
619696		16167	CFTR_network_edit				PUBMED:11937500	REACTANT:1496239,PRODUCT:1496160	e212__e212_r						Positive influence
619697		16167	CFTR_network_edit				PUBMED:15703209,PUBMED:12952949	REACTANT:1496300,PRODUCT:1496293	e160__e160_r						Positive influence
619698		16167	CFTR_network_edit					REACTANT:1496123,PRODUCT:1496078	e230__e230_r						Positive influence
619699		16167	CFTR_network_edit				PUBMED:23818989	REACTANT:1496285,PRODUCT:1496077	e237__e237_r						Positive influence
619700		16167	CFTR_network_edit				PUBMED:15048129,PUBMED:12369822	REACTANT:1496176,PRODUCT:1496294	e206__e206_r						Positive influence
619701		16167	CFTR_network_edit					REACTANT:1496291,PRODUCT:1496156	e16__e16_r						Positive influence
619702		16167	CFTR_network_edit				PUBMED:32123855	REACTANT:1496160,PRODUCT:1496176	e205__e205_r						Positive influence
619703		16167	CFTR_network_edit					REACTANT:1496182,PRODUCT:1496142	e270__e270_r						Positive influence
619704		16167	CFTR_network_edit				PUBMED:17409124,PUBMED:11956211	REACTANT:1496104,PRODUCT:1496249	e185__e185_r						Positive influence
619705		16167	CFTR_network_edit				PUBMED:23148778	REACTANT:1496217,PRODUCT:1496064	e106__e106_r						Positive influence
619706		16167	CFTR_network_edit				PUBMED:23504457	REACTANT:1496003,PRODUCT:1496265	e153__e153_r						Positive influence
619707		16167	CFTR_network_edit				PUBMED:10675364,PUBMED:12209004,PUBMED:9384384	REACTANT:1496280,PRODUCT:1495998	e190__e190_r						Positive influence
619708		16167	CFTR_network_edit				PUBMED:11146634,PUBMED:11276257	REACTANT:1496161,PRODUCT:1496248	e51__e51_r						Positive influence
619709		16167	CFTR_network_edit					REACTANT:1496158,PRODUCT:1496266	e213__e213_r						Positive influence
619710		16167	CFTR_network_edit				PUBMED:32296183,PUBMED:16901789	REACTANT:1496189,PRODUCT:1496304	e33__e33_r						Positive influence
619711		16167	CFTR_network_edit					REACTANT:1496261,PRODUCT:1496296	e128__e128_r						Positive influence
619712		16167	CFTR_network_edit				PUBMED:18682497,PUBMED:15215312	REACTANT:1496128,PRODUCT:1496156	e13__e13_r						Positive influence
619713		16167	CFTR_network_edit				PUBMED:17462998,PUBMED:11408590,PUBMED:16131493	REACTANT:1496282,PRODUCT:1496102	e93__e93_r						Positive influence
619714		16167	CFTR_network_edit					REACTANT:1496211,PRODUCT:1496156	e287__e287_r						Positive influence
619715		16167	CFTR_network_edit				PUBMED:17409124,PUBMED:11956211	REACTANT:1496101,PRODUCT:1496215	e138__e138_r						Positive influence
619716		16167	CFTR_network_edit					REACTANT:1496090,PRODUCT:1496103	e209__e209_r						Positive influence
619717		16167	CFTR_network_edit				PUBMED:17244609,PUBMED:14679199	REACTANT:1496093,PRODUCT:1496242	e117__e117_r						Positive influence
619718		16167	CFTR_network_edit				PUBMED:19889841,PUBMED:16129695,PUBMED:23148778	REACTANT:1496061,PRODUCT:1496120	e177__e177_r						Positive influence
619719		16167	CFTR_network_edit					REACTANT:1496184,PRODUCT:1496267	e120__e120_r						Positive influence
619720		16167	CFTR_network_edit				PUBMED:11956211	REACTANT:1496233,PRODUCT:1496261	re307						Positive influence
619721		16167	CFTR_network_edit				PUBMED:8910575,PUBMED:8632005	REACTANT:1496223,PRODUCT:1496186	e227__e227_r						Positive influence
619722		16167	CFTR_network_edit				PUBMED:26618866,PUBMED:30066085	REACTANT:1496108,PRODUCT:1495991	e28__e28_r						Positive influence
619723		16167	CFTR_network_edit				PUBMED:26330542,PUBMED:15215316	REACTANT:1496058,PRODUCT:1495993	e47__e47_r						Positive influence
619724		16167	CFTR_network_edit				PUBMED:18555783	REACTANT:1496170,PRODUCT:1496271	e37__e37_r						Positive influence
619725		16167	CFTR_network_edit				PUBMED:11865034,PUBMED:12209004,PUBMED:9384384,PUBMED:9724814	REACTANT:1496140,PRODUCT:1495998	e289__e289_r						Positive influence
619726		16167	CFTR_network_edit				PUBMED:31231217,PUBMED:31450978,PUBMED:28794469,PUBMED:30066085	REACTANT:1496260,PRODUCT:1496126	e89__e89_r						Positive influence
619727		16167	CFTR_network_edit				PUBMED:16203867,PUBMED:11937500,PUBMED:21299497,PUBMED:10893422	REACTANT:1496183,PRODUCT:1495998	e183__e183_r						Positive influence
619728		16167	CFTR_network_edit					REACTANT:1496143,PRODUCT:1496148	e229__e229_r						Positive influence
619729		16167	CFTR_network_edit				PUBMED:16413502	REACTANT:1496157,PRODUCT:1496230	e92__e92_r						Positive influence
619730		16167	CFTR_network_edit					REACTANT:1496172,PRODUCT:1496289	e259__e259_r						Positive influence
619731		16167	CFTR_network_edit				PUBMED:17084917	REACTANT:1496095,PRODUCT:1496018	e295__e295_r						Positive influence
619732		16167	CFTR_network_edit				PUBMED:25762723,PUBMED:31481727,PUBMED:11051556,PUBMED:15766278	REACTANT:1496178,PRODUCT:1496124	e200__e200_r						Positive influence
619733		16167	CFTR_network_edit					REACTANT:1496121,PRODUCT:1496090	e195__e195_r						Positive influence
619734		16167	CFTR_network_edit				PUBMED:26618866,PUBMED:22474283,PUBMED:22030396	REACTANT:1496264,PRODUCT:1496301	e12__e12_r						Positive influence
619735		16167	CFTR_network_edit					REACTANT:1496231,PRODUCT:1496253	e115__e115_r						Positive influence
619736		16167	CFTR_network_edit				PUBMED:10198254,PUBMED:15039462,PUBMED:18570918	REACTANT:1496218,PRODUCT:1496126	e87__e87_r						Positive influence
619737		16167	CFTR_network_edit					REACTANT:1496154,PRODUCT:1496096	e98__e98_r						Positive influence
619738		16167	CFTR_network_edit				PUBMED:11707463,PUBMED:18754678,PUBMED:14570915,PUBMED:17158866,PUBMED:23818989	REACTANT:1496285,PRODUCT:1496265	e235__e235_r						Positive influence
619739		16167	CFTR_network_edit					REACTANT:1496224,PRODUCT:1496075	e159__e159_r						Positive influence
619740		16167	CFTR_network_edit				PUBMED:22696060,PUBMED:12369822,PUBMED:15766278	REACTANT:1496178,PRODUCT:1496294	e201__e201_r						Positive influence
619741		16167	CFTR_network_edit					REACTANT:1496239,PRODUCT:1496176	e211__e211_r						Positive influence
619742		16167	CFTR_network_edit				PUBMED:31974654,PUBMED:21930781	REACTANT:1496027,PRODUCT:1496153	e273__e273_r						Positive influence
619743		16167	CFTR_network_edit					REACTANT:1496118,PRODUCT:1496141	e39__e39_r						Positive influence
619744		16167	CFTR_network_edit					REACTANT:1496257,PRODUCT:1496270	e301__e301_r						Positive influence
619745		16167	CFTR_network_edit				PUBMED:31231217,PUBMED:22467879,PUBMED:21995445,PUBMED:20525683	REACTANT:1495999,PRODUCT:1496153	e239__e239_r						Positive influence
619746		16167	CFTR_network_edit				PUBMED:11707463,PUBMED:18754678,PUBMED:14570915,PUBMED:17158866,PUBMED:23818989	REACTANT:1496213,PRODUCT:1496116	e150__e150_r						Positive influence
619747		16167	CFTR_network_edit				PUBMED:24019521,PUBMED:16901789	REACTANT:1496304,PRODUCT:1496014	e35__e35_r						Positive influence
619748		16167	CFTR_network_edit				PUBMED:9613608,PUBMED:16129695,PUBMED:9677412	REACTANT:1496283,PRODUCT:1496242	e114__e114_r						Positive influence
619749		16167	CFTR_network_edit				PUBMED:23148778	REACTANT:1496086,PRODUCT:1496205	e95__e95_r						Positive influence
619750		16167	CFTR_network_edit					REACTANT:1496303,PRODUCT:1496231	e105__e105_r						Positive influence
619751		16167	CFTR_network_edit					REACTANT:1496299,PRODUCT:1496134	e140__e140_r						Positive influence
619752		16167	CFTR_network_edit				PUBMED:26618866,PUBMED:32573649,PUBMED:29924966	REACTANT:1496097,PRODUCT:1496242	e248__e248_r						Positive influence
619753		16167	CFTR_network_edit				PUBMED:12052826	REACTANT:1496133,PRODUCT:1496202	e294__e294_r						Positive influence
619754		16167	CFTR_network_edit				PUBMED:26618866,PUBMED:10075921,PUBMED:12069690,PUBMED:22701530	REACTANT:1496255,PRODUCT:1495993	e41__e41_r						Positive influence
619755		16167	CFTR_network_edit				PUBMED:8138575,PUBMED:8451644	REACTANT:1496191,PRODUCT:1496129	re306						Positive influence
619756		16167	CFTR_network_edit				PUBMED:8302866,PUBMED:8102790	REACTANT:1496251,PRODUCT:1496281	e21__e21_r						Positive influence
619757		16167	CFTR_network_edit				PUBMED:21150129,PUBMED:21148293	REACTANT:1495980,PRODUCT:1496015	e242__e242_r						Positive influence
619758		16167	CFTR_network_edit				PUBMED:31231217,PUBMED:27960153	REACTANT:1496265,PRODUCT:1496305	e155__e155_r						Positive influence
619759		16167	CFTR_network_edit					REACTANT:1496235,PRODUCT:1496208	e3__e3_r						Positive influence
619760		16167	CFTR_network_edit				PUBMED:28360110,PUBMED:12411484	REACTANT:1496001,PRODUCT:1496124	e216__e216_r						Positive influence
619761		16167	CFTR_network_edit				PUBMED:19269966,PUBMED:16901789,PUBMED:21594788	REACTANT:1496083,PRODUCT:1496014	e59__e59_r						Positive influence
619762		16167	CFTR_network_edit				PUBMED:30985981,PUBMED:18285607,PUBMED:26618866,PUBMED:9843494,PUBMED:17110338,PUBMED:22701530,PUBMED:10982807	REACTANT:1496039,PRODUCT:1496281	e62__e62_r						Positive influence
619763		16167	CFTR_network_edit					REACTANT:1496148,PRODUCT:1496126	e85__e85_r						Positive influence
619764		16167	CFTR_network_edit				PUBMED:19889841,PUBMED:16129695	REACTANT:1496205,PRODUCT:1496179	e94__e94_r						Positive influence
619765		16167	CFTR_network_edit					REACTANT:1496116,PRODUCT:1495990	e303__e303_r						Positive influence
619766		16167	CFTR_network_edit				PUBMED:32573649	REACTANT:1495959,PRODUCT:1496152	e249__e249_r						Positive influence
619767		16167	CFTR_network_edit					REACTANT:1495998,PRODUCT:1496070	e193__e193_r						Negative influence
619768		16167	CFTR_network_edit					REACTANT:1496291,PRODUCT:1496301	e15__e15_r						Positive influence
619769		16167	CFTR_network_edit				PUBMED:18555783	REACTANT:1495962,PRODUCT:1496271	e44__e44_r						Positive influence
619770		16167	CFTR_network_edit				PUBMED:26618866	REACTANT:1496268,PRODUCT:1496126	e90__e90_r						Positive influence
619771		16167	CFTR_network_edit				PUBMED:23572510,PUBMED:26618866,PUBMED:30066085,PUBMED:31014000,PUBMED:29924966	REACTANT:1496232,PRODUCT:1496096	e297__e297_r						Positive influence
619772		16167	CFTR_network_edit				PUBMED:12209004	REACTANT:1496140,PRODUCT:1496280	e189__e189_r						Positive influence
619773		16167	CFTR_network_edit				PUBMED:20215869,PUBMED:19398555,PUBMED:22904170	REACTANT:1496276,PRODUCT:1496148	e99__e99_r						Positive influence
619774		16167	CFTR_network_edit				PUBMED:15342786,PUBMED:31014000,PUBMED:17110338	REACTANT:1496277,PRODUCT:1496281	e64__e64_r						Positive influence
619775		16167	CFTR_network_edit				PUBMED:21148293	REACTANT:1496088,PRODUCT:1496015	e31__e31_r						Positive influence
619776		16167	CFTR_network_edit					REACTANT:1496151,PRODUCT:1496262	e134__e134_r						Positive influence
619777		16167	CFTR_network_edit				PUBMED:15936019,PUBMED:10506164,PUBMED:16239222	REACTANT:1496164,PRODUCT:1495998	e191__e191_r						Positive influence
619778		16167	CFTR_network_edit				PUBMED:17409124,PUBMED:11956211	REACTANT:1496104,PRODUCT:1496120	e186__e186_r						Positive influence
619779		16167	CFTR_network_edit				PUBMED:12186867,PUBMED:15765539,PUBMED:31285458	REACTANT:1496135,PRODUCT:1495993	e298__e298_r						Positive influence
619780		16167	CFTR_network_edit					REACTANT:1496175,PRODUCT:1495991	e75__e75_r						Positive influence
619781		16167	CFTR_network_edit				PUBMED:32573649	REACTANT:1495959,PRODUCT:1496097	e247__e247_r						Positive influence
619782		16167	CFTR_network_edit					REACTANT:1496265,PRODUCT:1496116	e147__e147_r						Positive influence
619783		16167	CFTR_network_edit				PUBMED:26618866,PUBMED:10075921,PUBMED:12069690,PUBMED:22701530	REACTANT:1495992,PRODUCT:1496172	e261__e261_r						Positive influence
619784		16167	CFTR_network_edit				PUBMED:20130090,PUBMED:27308891,PUBMED:23818989	REACTANT:1496171,PRODUCT:1496116	e151__e151_r						Positive influence
619785		16167	CFTR_network_edit				PUBMED:22474283,PUBMED:17379601	REACTANT:1496264,PRODUCT:1496039	e65__e65_r						Positive influence
619786		16167	CFTR_network_edit				PUBMED:26496610	REACTANT:1496097,PRODUCT:1496055	e299__e299_r						Positive influence
619787		16167	CFTR_network_edit				PUBMED:28360110	REACTANT:1496176,PRODUCT:1496158	e207__e207_r						Positive influence
619788		16167	CFTR_network_edit					REACTANT:1496265,PRODUCT:1496242	e157__e157_r						Positive influence
619789		16167	CFTR_network_edit				PUBMED:25762723,PUBMED:31481727,PUBMED:24436471,PUBMED:20473396	REACTANT:1496178,PRODUCT:1496279	e203__e203_r						Positive influence
619790		16167	CFTR_network_edit					REACTANT:1496014,PRODUCT:1496118	e40__e40_r						Positive influence
619791		16167	CFTR_network_edit				PUBMED:11937500,PUBMED:11278980	REACTANT:1496121,PRODUCT:1496124	e196__e196_r						Positive influence
619792		16167	CFTR_network_edit				PUBMED:20861072,PUBMED:10862786	REACTANT:1496042,PRODUCT:1495998	e192__e192_r						Negative influence
619793		16167	CFTR_network_edit				PUBMED:26618866,PUBMED:31014000	REACTANT:1496308,PRODUCT:1496301	e22__e22_r						Positive influence
619794		16167	CFTR_network_edit				PUBMED:12080047	REACTANT:1496092,PRODUCT:1496254	e268__e268_r						Positive influence
619795		16167	CFTR_network_edit					REACTANT:1496127,PRODUCT:1496278	e145__e145_r						Positive influence
619796		16167	CFTR_network_edit				PUBMED:32144307,PUBMED:18716059,PUBMED:26618866,PUBMED:7692448,PUBMED:19098309,PUBMED:12069690,PUBMED:31408507,PUBMED:10666020,PUBMED:22701530	REACTANT:1496002,PRODUCT:1496172	e262__e262_r						Positive influence
619797		16167	CFTR_network_edit				PUBMED:18555783,PUBMED:9417117	REACTANT:1496245,PRODUCT:1496175	e280__e280_r						Positive influence
619798		16167	CFTR_network_edit				PUBMED:30985981,PUBMED:26618866,PUBMED:9843494,PUBMED:18556464,PUBMED:17110338,PUBMED:10982807	REACTANT:1496058,PRODUCT:1496289	e50__e50_r						Positive influence
619799		16167	CFTR_network_edit				PUBMED:17409124,PUBMED:11956211	REACTANT:1496233,PRODUCT:1496101	e137__e137_r						Positive influence
619800		16167	CFTR_network_edit				PUBMED:9147660,PUBMED:17239854	REACTANT:1496080,PRODUCT:1496175	e76__e76_r						Positive influence
619801		16167	CFTR_network_edit				PUBMED:20130090,PUBMED:23818989	REACTANT:1496206,PRODUCT:1496265	e234__e234_r						Positive influence
619802		16167	CFTR_network_edit				PUBMED:12502786,PUBMED:9671706,PUBMED:9560162	REACTANT:1496215,PRODUCT:1496273	e130__e130_r						Positive influence
619803		16167	CFTR_network_edit				PUBMED:12887896,PUBMED:12186867	REACTANT:1496046,PRODUCT:1495991	e24__e24_r						Positive influence
619804		16167	CFTR_network_edit				PUBMED:18172314,PUBMED:25036637	REACTANT:1496039,PRODUCT:1496277	e63__e63_r						Positive influence
619805		16167	CFTR_network_edit				PUBMED:12502786,PUBMED:12444019,PUBMED:17244609,PUBMED:16203733	REACTANT:1496214,PRODUCT:1496001	e296__e296_r						Positive influence
619806		16167	CFTR_network_edit					REACTANT:1496201,PRODUCT:1496127	e144__e144_r						Positive influence
619807		16167	CFTR_network_edit				PUBMED:27278076,PUBMED:21628448,PUBMED:9950763	REACTANT:1496092,PRODUCT:1496114	e269__e269_r						Positive influence
619808		16167	CFTR_network_edit					REACTANT:1496275,PRODUCT:1496035	e133__e133_r						Positive influence
619809		16167	CFTR_network_edit				PUBMED:10679324,PUBMED:23148778	REACTANT:1496217,PRODUCT:1496303	e107__e107_r						Positive influence
619810		16167	CFTR_network_edit				PUBMED:9792704,PUBMED:26618866,PUBMED:19019984,PUBMED:18555783,PUBMED:23248597	REACTANT:1496179,PRODUCT:1496154	e158__e158_r						Positive influence
619811		16167	CFTR_network_edit				PUBMED:32123855	REACTANT:1496226,PRODUCT:1496120	e180__e180_r						Negative influence
619812		16167	CFTR_network_edit				PUBMED:18353773,PUBMED:15703209	REACTANT:1496293,PRODUCT:1496094	e166__e166_r						Positive influence
619813		16167	CFTR_network_edit				PUBMED:10562288	REACTANT:1496309,PRODUCT:1496290	e276__e276_r						Positive influence
619814		16167	CFTR_network_edit				PUBMED:14993232,PUBMED:23148778	REACTANT:1496000,PRODUCT:1496064	e108__e108_r						Positive influence
619815		16167	CFTR_network_edit				PUBMED:9792704,PUBMED:26618866,PUBMED:19019984,PUBMED:18555783,PUBMED:17110338,PUBMED:23248597	REACTANT:1496065,PRODUCT:1495991	e4__e4_r						Positive influence
